"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Stratosoarer","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","72","False","False",""
"1","1","Streaking Oilgorger","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","107","False","False",""
"1","1","Streetwise Negotiator","mom","Near Mint","English","","","2026-03-05 14:10:32.160000","207","False","False","0.03"
"2","2","Strength of Solidarity","znr","Near Mint","English","","","2026-03-05 14:10:32.160000","206","False","False",""
"1","1","Strength of the Coalition","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","180","False","False","0.03"
"1","1","Strength of the Harvest // Haven of the Harvest","mh3","Near Mint","English","foil","","2026-03-05 14:10:32.160000","258","False","False",""
"1","1","Strength of Will","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","118","False","False",""
"1","1","Strength of Will","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","267","False","False",""
"1","1","Strider, Ranger of the North","ltr","Near Mint","English","","","2026-03-05 14:10:32.160000","232","False","False",""
"1","1","Striped Riverwinder","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","HOU-48","False","False",""
"1","1","Strix Lookout","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","52","False","False",""
"1","1","Strix Serenade","mh3","Near Mint","English","","","2026-03-05 18:39:13.830000","71","False","False",""
"1","1","Strixhaven Stadium","fca","Near Mint","English","foil","","2026-03-05 14:10:32.160000","63","False","False",""
"1","1","Stroke of Genius","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","67","False","False","0.21"
"1","1","Stroke of Genius","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","293","False","False",""
"3","3","Stroke of Midnight","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","33","False","False",""
"3","3","Stroke of Midnight","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","33","False","False","1.26"
"1","1","Stroke of Midnight","fca","Near Mint","English","","","2026-03-05 14:10:32.160000","26","False","False",""
"1","1","Stromkirk Captain","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","DKA-143","False","False",""
"1","1","Stronghold Arena","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","404","False","False",""
"1","1","Struggle for Skemfar","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","KHM-196","False","False",""
"1","1","Stubborn Burrowfiend","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","184","False","False",""
"1","1","Stubborn Denial","ktk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","56","False","False",""
"1","1","Stump Stomp // Burnwillow Clearing","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","259","False","False",""
"1","1","Subira, Tulzidi Caravanner","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","261","False","False","0.08"
"1","1","Subjugate the Hobbits","ltc","Near Mint","English","","","2026-03-05 14:10:32.160000","107","False","False",""
"1","1","Sublime Epiphany","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","167","False","False",""
"1","1","Sublime Exhalation","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","60","False","False","0.15"
"3","3","Submerged Boneyard","acr","Near Mint","English","","","2026-03-05 14:10:32.160000","301","False","False",""
"1","1","Submerged Boneyard","akh","Near Mint","English","","","2026-03-05 14:10:32.160000","284","False","False","0.16"
"1","1","Subterranean Schooner","lci","Near Mint","English","","","2026-03-05 14:10:32.160000","365","False","False",""
"1","1","Subterranean Scout","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","143","False","False",""
"1","1","Subtle Strike","znr","Near Mint","English","","","2026-03-05 14:10:32.160000","128","False","False",""
"1","1","Subtlety","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","67","False","False",""
"1","1","Subway Train","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","178","False","False",""
"4","4","Succumb to the Cold","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","72","False","False","0.04"
"1","1","Sudden Breakthrough","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","116","False","False",""
"1","1","Sudden Edict","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","100","False","False",""
"1","1","Sudden Insight","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","110","False","False",""
"1","1","Sudden Salvation","voc","Near Mint","English","","","2026-03-05 14:10:32.160000","10","False","False","0.09"
"1","1","Sudden Setback","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","72","False","False",""
"1","1","Sudden Strike","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","19","False","False",""
"1","1","Suffer the Past","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","205","False","False",""
"1","1","Sugar Coat","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","76","False","False",""
"4","4","Sugar Rush","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","110","False","False","0.03"
"1","1","Suit Up","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","81","False","False",""
"1","1","Suki, Courageous Rescuer","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","37","False","False",""
"1","1","Suki, Kyoshi Warrior","tla","Near Mint","English","","","2026-03-05 14:10:32.160000","243","False","False",""
"3","3","Sulfur Falls","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","258","False","False","1.59"
"1","1","Sulfur Falls","dom","Near Mint","English","","","2026-03-05 14:10:32.160000","247","False","False",""
"1","1","Sulfuric Vortex","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","332","False","False",""
"1","1","Sulfurous Blast","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","262","False","False","0.10"
"1","1","Sultai Monument","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","247","False","False",""
"1","1","Sumala Sentry","mkm","Near Mint","English","","","2026-03-05 14:10:32.160000","233","False","False",""
"1","1","Summary Dismissal","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","88","False","False",""
"1","1","Summary Judgment","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","27","False","False",""
"1","1","Summer Bloom","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","160","False","False",""
"1","1","Summit Intimidator","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","125","False","False",""
"1","1","Summit Sentinel","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","73","False","False",""
"1","1","Summon: Anima","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","364","False","False",""
"1","1","Summon: Anima","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","364","False","False",""
"1","1","Summon: Bahamut","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1","False","False",""
"1","1","Summon: Brynhildr","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","160","False","False",""
"1","1","Summon: Esper Ramuh","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","367","False","False",""
"1","1","Summon: Esper Valigarmanda","fic","Near Mint","English","","","2026-03-05 14:10:32.160000","198","False","False",""
"1","1","Summon: Fat Chocobo","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","202","False","False",""
"1","1","Summon: Fenrir","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","372","False","False",""
"1","1","Summon: G.F. Cerberus","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","368","False","False",""
"1","1","Summon: Kujata","fic","Near Mint","English","","","2026-03-05 14:10:32.160000","199","False","False",""
"1","1","Summon: Leviathan","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","361","False","False",""
"1","1","Summon: Primal Garuda","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","37","False","False",""
"1","1","Summon: Primal Odin","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","365","False","False",""
"1","1","Summon: Shiva","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","362","False","False",""
"1","1","Summoner's Grimoire","fin","Near Mint","English","","","2026-03-05 14:10:32.160000","205","False","False",""
"1","1","Summoner's Pact","fut","Near Mint","English","","","2026-03-05 14:10:32.160000","139","False","False",""
"1","1","Summoning Materia","fic","Near Mint","English","","","2026-03-05 14:10:32.160000","124","False","False",""
"1","1","Summoning Materia","fic","Near Mint","English","foil","","2026-03-05 14:10:32.160000","124","False","False",""
"1","1","Summons of Saruman","ltc","Near Mint","English","","","2026-03-05 14:10:32.160000","70","False","False",""
"1","1","Sun Quan, Lord of Wu","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","123","False","False","10.58"
"1","1","Sun Titan","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","157","False","False",""
"1","1","Sunbathing Rootwalla","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","181","False","False",""
"1","1","Sunbathing Rootwalla","dmu","Near Mint","English","foil","","2026-03-05 14:10:32.160000","181","False","False","0.02"
"1","1","Sunbillow Verge","dft","Near Mint","English","","","2026-03-05 14:10:32.160000","373","False","False",""
"1","1","Sunbird's Invocation","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","116","False","False",""
"1","1","Sunblade Angel","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","61","False","False","0.10"
"1","1","Sunblade Samurai","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","39","False","False",""
"1","1","Sun-Dappled Celebrant","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","37","False","False",""
"1","1","Sunder Shaman","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","230","False","False",""
"1","1","Sundering Eruption // Volcanic Fissure","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","248","False","False",""
"1","1","Sundering Eruption // Volcanic Fissure","mh3","Near Mint","English","foil","","2026-03-05 14:10:32.160000","248","False","False",""
"1","1","Sundering Titan","v10","Near Mint","English","foil","","2026-03-05 14:10:32.160000","13","False","False",""
"1","1","Sundown Pass","who","Near Mint","English","","","2026-03-05 14:10:32.160000","310","False","False",""
"1","1","Sunforger","mm2","Near Mint","English","","","2026-03-05 14:10:32.160000","232","False","False",""
"1","1","Sungrass Prairie","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","334","False","False",""
"1","1","Sungrass Prairie","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","297","False","False",""
"1","1","Sungrass Prairie","who","Near Mint","English","foil","","2026-03-05 14:10:32.160000","521","False","False",""
"1","1","Sunhome Stalwart","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","28","False","False",""
"1","1","Sunken Citadel","lci","Near Mint","English","foil","","2026-03-05 14:10:32.160000","392","False","False",""
"1","1","Sunken Hollow","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","355","False","False",""
"4","4","Sunken Hollow","ltc","Near Mint","English","","","2026-03-05 14:10:32.160000","335","False","False",""
"1","1","Sunpearl Kirin","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","29","False","False",""
"1","1","Sunscorch Regent","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","158","False","False",""
"1","1","Sunscorched Divide","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","336","False","False",""
"1","1","Sunset Saboteur","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","116","False","False",""
"1","1","Sunset Strikemaster","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","126","False","False",""
"1","1","Sunshower Druid","blb","Near Mint","English","foil","","2026-03-05 14:10:32.160000","195","False","False",""
"3","3","Sunspear Shikari","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","62","False","False","0.05"
"1","1","Sun-Spider, Nimble Webber","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","154","False","False",""
"1","1","Sunspine Lynx","blb","Near Mint","English","","","2026-03-05 14:10:32.160000","292","False","False",""
"1","1","Sunstar Chaplain","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","324","False","False",""
"1","1","Sunstar Expansionist","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","41","False","False",""
"1","1","Sunstar Lightsmith","eoe","Near Mint","English","foil","","2026-03-05 14:10:32.160000","42","False","False",""
"1","1","Superior Foes of Spider-Man","spm","Near Mint","English","","","2026-03-05 14:10:32.160000","96","False","False",""
"2","2","Supernatural Stamina","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","188","False","False","0.07"
"1","1","Supply Runners","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","63","False","False","0.02"
"1","1","Suppression Ray // Orderly Plaza","mh3","Near Mint","English","foil","","2026-03-05 14:10:32.160000","260","False","False",""
"1","1","Supreme Phantom","voc","Near Mint","English","","","2026-03-05 14:10:32.160000","115","False","False","0.31"
"1","1","Supreme Will","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","HOU-49","False","False",""
"1","1","Sure Strike","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","GRN-118","False","False",""
